DateKey,Year,Month,MonthName,Day,Decade,Semester,Season,Quarter,Weekday,WeekdayName,Local_time,Hour,Minutes
3123,1989,5,May,25,1980s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3124,1989,6,June,5,1980s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3125,1989,3,March,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3126,1989,6,June,6,1980s,2nd Semester,Spring,3rd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3127,1989,8,August,2,1980s,2nd Semester,Summer,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3128,1989,11,November,3,1980s,2nd Semester,Fall,4th Quarter,6,Friday,Unknown,Unknown,Unknown
3129,1989,4,April,7,1980s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3130,1989,11,November,15,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3131,1989,10,October,18,1980s,2nd Semester,Summer,4th Quarter,4,Wednesday,17:04,17,4
3132,1989,6,June,26,1980s,2nd Semester,Spring,3rd Quarter,2,Monday,17:27,17,27
3133,1989,9,September,25,1980s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
3134,1989,6,June,25,1980s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3135,1989,8,August,1,1980s,2nd Semester,Summer,3rd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3136,1989,10,October,15,1980s,2nd Semester,Summer,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
3137,1989,12,December,21,1980s,2nd Semester,Fall,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3138,1989,5,May,6,1980s,1st Semester,Spring,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
3139,1989,4,April,3,1980s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3140,1989,4,April,25,1980s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3141,1989,4,April,28,1980s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3142,1989,5,May,24,1980s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3143,1989,6,June,14,1980s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3144,1989,7,July,2,1980s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3145,1989,7,July,10,1980s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3146,1989,11,November,21,1980s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3147,1989,5,May,4,1980s,1st Semester,Spring,2nd Quarter,5,Thursday,08:22,8,22
3148,1989,9,September,18,1980s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
3149,1989,3,March,19,1980s,1st Semester,Winter,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
3150,1989,4,April,6,1980s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3151,1989,3,March,28,1980s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3152,1989,1,January,23,1980s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
3153,1990,3,March,13,1990s,1st Semester,Winter,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3154,1990,5,May,1,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3155,1990,5,May,14,1990s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3156,1990,5,May,18,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3157,1990,6,June,6,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3158,1990,4,April,5,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3159,1990,4,April,16,1990s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3160,1990,4,April,24,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3161,1990,6,June,1,1990s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3162,1990,1,January,9,1990s,1st Semester,Winter,1st Quarter,3,Tuesday,Unknown,Unknown,Unknown
3163,1990,6,June,14,1990s,2nd Semester,Spring,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
3164,1990,8,August,3,1990s,2nd Semester,Summer,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3165,1990,12,December,1,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3166,1990,5,May,5,1990s,1st Semester,Spring,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
3167,1990,7,July,8,1990s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3168,1990,7,July,13,1990s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3169,1990,7,July,25,1990s,2nd Semester,Summer,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3170,1990,1,January,20,1990s,1st Semester,Winter,1st Quarter,7,Saturday,Unknown,Unknown,Unknown
3171,1990,6,June,18,1990s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3172,1990,2,February,18,1990s,1st Semester,Winter,1st Quarter,1,Sunday,Unknown,Unknown,Unknown
3173,1990,7,July,11,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3174,1990,10,October,18,1990s,2nd Semester,Summer,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3175,1990,11,November,27,1990s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3176,1990,3,March,30,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3177,1990,5,May,31,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3178,1990,12,December,20,1990s,2nd Semester,Fall,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3179,1990,6,June,21,1990s,2nd Semester,Spring,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
3180,1990,12,December,18,1990s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3181,1990,6,June,20,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3182,1990,10,October,23,1990s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3183,1990,2,February,19,1990s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
3184,1990,10,October,30,1990s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3185,1990,3,March,20,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3186,1991,2,February,27,1990s,1st Semester,Winter,1st Quarter,4,Wednesday,Unknown,Unknown,Unknown
3187,1991,3,March,1,1990s,1st Semester,Winter,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3188,1991,7,July,28,1990s,2nd Semester,Summer,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3189,1991,4,April,26,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3190,1991,3,March,8,1990s,1st Semester,Winter,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3191,1991,7,July,11,1990s,2nd Semester,Spring,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
3192,1991,4,April,27,1990s,1st Semester,Spring,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
3193,1991,5,May,Unknown,1990s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3194,1991,8,August,17,1990s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
3195,1991,10,October,26,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3196,1991,5,May,16,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3197,1991,12,December,8,1990s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
3198,1991,12,December,Unknown,1990s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3199,1991,4,April,16,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3200,1991,6,June,24,1990s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3201,1991,5,May,30,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3202,1991,6,June,17,1990s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3203,1991,6,June,21,1990s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3204,1991,7,July,7,1990s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3205,1991,11,November,16,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3206,1991,11,November,30,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3207,1991,3,March,11,1990s,1st Semester,Winter,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3208,1991,6,June,28,1990s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3209,1991,3,March,26,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3210,1991,3,March,28,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3211,1991,4,April,8,1990s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3212,1991,4,April,11,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3213,1991,5,May,2,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3214,1991,5,May,10,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3215,1991,5,May,15,1990s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3216,1991,5,May,23,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3217,1991,10,October,29,1990s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3218,1991,10,October,17,1990s,2nd Semester,Summer,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3219,1991,10,October,21,1990s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
3220,1991,3,March,2,1990s,1st Semester,Winter,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
3221,1991,12,December,18,1990s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3222,1991,12,December,28,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3223,1991,3,March,15,1990s,1st Semester,Winter,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3224,1991,12,December,7,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3225,1991,11,November,22,1990s,2nd Semester,Fall,4th Quarter,6,Friday,3:40,3,40
3226,1991,2,February,23,1990s,1st Semester,Winter,1st Quarter,7,Saturday,Unknown,Unknown,Unknown
3227,1992,9,September,11,1990s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
3228,1992,3,March,13,1990s,1st Semester,Winter,2nd Quarter,6,Friday,20:19,20,19
3229,1992,5,May,15,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3230,1992,7,July,25,1990s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
3231,1992,11,November,28,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3232,1992,10,October,16,1990s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
3233,1992,10,October,17,1990s,2nd Semester,Summer,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3234,1992,5,May,19,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3235,1992,11,November,12,1990s,2nd Semester,Fall,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3236,1992,5,May,13,1990s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3237,1992,5,May,25,1990s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3238,1992,11,November,19,1990s,2nd Semester,Fall,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3239,1992,4,April,10,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3240,1992,4,April,19,1990s,1st Semester,Spring,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
3241,1992,3,March,3,1990s,1st Semester,Winter,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3242,1992,3,March,8,1990s,1st Semester,Winter,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
3243,1992,5,May,10,1990s,1st Semester,Spring,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
3244,1992,6,June,14,1990s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3245,1992,6,June,19,1990s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3246,1992,6,June,24,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3247,1992,7,July,5,1990s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3248,1992,9,September,5,1990s,2nd Semester,Summer,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3249,1992,10,October,3,1990s,2nd Semester,Summer,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3250,1992,10,October,15,1990s,2nd Semester,Summer,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3251,1992,11,November,21,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3252,1992,4,April,25,1990s,1st Semester,Spring,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
3253,1992,6,June,28,1990s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3254,1992,4,April,22,1990s,1st Semester,Spring,2nd Quarter,4,Wednesday,21:50,21,50
3255,1992,1,January,7,1990s,1st Semester,Winter,1st Quarter,3,Tuesday,Unknown,Unknown,Unknown
3256,1992,8,August,17,1990s,2nd Semester,Summer,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3257,1992,9,September,29,1990s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3258,1992,2,February,9,1990s,1st Semester,Winter,1st Quarter,1,Sunday,Unknown,Unknown,Unknown
3259,1992,12,December,7,1990s,2nd Semester,Fall,4th Quarter,2,Monday,Unknown,Unknown,Unknown
3260,1992,12,December,10,1990s,2nd Semester,Fall,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3261,1992,11,November,29,1990s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
3262,1992,10,October,28,1990s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3263,1992,10,October,5,1990s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
3264,1992,10,October,23,1990s,2nd Semester,Fall,4th Quarter,6,Friday,Unknown,Unknown,Unknown
3265,1992,1,January,9,1990s,1st Semester,Winter,1st Quarter,5,Thursday,Unknown,Unknown,Unknown
3266,1992,3,March,9,1990s,1st Semester,Winter,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3267,1992,11,November,25,1990s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3268,1993,10,October,5,1990s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3269,1993,8,August,1,1990s,2nd Semester,Summer,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3270,1993,4,April,16,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3271,1993,1,January,4,1990s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
3272,1993,11,November,27,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3273,1993,7,July,11,1990s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3274,1993,2,February,12,1990s,1st Semester,Winter,1st Quarter,6,Friday,Unknown,Unknown,Unknown
3275,1993,5,May,6,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3276,1993,9,September,8,1990s,2nd Semester,Summer,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3277,1993,3,March,25,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3278,1993,7,July,28,1990s,2nd Semester,Summer,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3279,1993,2,February,21,1990s,1st Semester,Winter,1st Quarter,1,Sunday,Unknown,Unknown,Unknown
3280,1993,4,April,5,1990s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3281,1993,6,June,7,1990s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3282,1993,9,September,21,1990s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3283,1993,10,October,12,1990s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3284,1993,6,June,2,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3285,1993,9,September,21,1990s,2nd Semester,Summer,4th Quarter,3,Tuesday,20:28,20,28
3286,1993,1,January,20,1990s,1st Semester,Winter,1st Quarter,4,Wednesday,Unknown,Unknown,Unknown
3287,1993,6,June,24,1990s,2nd Semester,Spring,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
3288,1993,3,March,7,1990s,1st Semester,Winter,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
3289,1993,8,August,28,1990s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
3290,1993,4,April,28,1990s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3291,1993,10,October,27,1990s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3292,1993,2,February,28,1990s,1st Semester,Winter,1st Quarter,1,Sunday,Unknown,Unknown,Unknown
3293,1993,3,March,4,1990s,1st Semester,Winter,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3294,1993,8,August,4,1990s,2nd Semester,Summer,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3295,1993,3,March,16,1990s,1st Semester,Winter,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3296,1993,10,October,2,1990s,2nd Semester,Summer,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3297,1993,12,December,8,1990s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3298,1993,3,March,30,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3299,1993,2,February,5,1990s,1st Semester,Winter,1st Quarter,6,Friday,Unknown,Unknown,Unknown
3300,1993,10,October,6,1990s,2nd Semester,Summer,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
3301,1993,4,April,10,1990s,1st Semester,Spring,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
3302,1994,1,January,17,1990s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
3303,1994,2,February,6,1990s,1st Semester,Winter,1st Quarter,1,Sunday,02:45,2,45
3304,1994,1,January,14,1990s,1st Semester,Winter,1st Quarter,6,Friday,Unknown,Unknown,Unknown
3305,1994,8,August,21,1990s,2nd Semester,Summer,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3306,1994,3,March,Unknown,1990s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3307,1994,5,May,8,1990s,1st Semester,Spring,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
3308,1994,2,February,14,1990s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
3309,1994,1,January,9,1990s,1st Semester,Winter,1st Quarter,1,Sunday,Unknown,Unknown,Unknown
3310,1994,4,April,15,1990s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
3311,1994,2,February,20,1990s,1st Semester,Winter,1st Quarter,1,Sunday,Unknown,Unknown,Unknown
3312,1994,4,April,26,1990s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
3313,1994,8,August,13,1990s,2nd Semester,Summer,3rd Quarter,7,Saturday,13:30,13,30
3314,1994,1,January,21,1990s,1st Semester,Winter,1st Quarter,6,Friday,Unknown,Unknown,Unknown
3315,1994,11,November,Unknown,1990s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3316,1994,5,May,25,1990s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3317,1994,1,January,19,1990s,1st Semester,Winter,1st Quarter,4,Wednesday,Unknown,Unknown,Unknown
3318,1994,12,December,Unknown,1990s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3319,1994,9,September,20,1990s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
3320,1994,11,November,7,1990s,2nd Semester,Fall,4th Quarter,2,Monday,Unknown,Unknown,Unknown
3321,1994,8,August,Unknown,1990s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3322,1994,9,September,Unknown,1990s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3323,1994,Unknown,Unknown,Unknown,1990s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3324,1994,5,May,19,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3325,1994,6,June,1,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3326,1994,8,August,19,1990s,2nd Semester,Summer,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3327,1994,5,May,15,1990s,1st Semester,Spring,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
3328,1994,6,June,24,1990s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3329,1994,10,October,6,1990s,2nd Semester,Summer,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3330,1994,8,August,1,1990s,2nd Semester,Summer,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
3331,1994,8,August,5,1990s,2nd Semester,Summer,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3332,1994,7,July,24,1990s,2nd Semester,Summer,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
3333,1994,9,September,15,1990s,2nd Semester,Summer,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
3334,1994,12,December,31,1990s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
3335,1994,1,January,3,1990s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
3336,1994,7,July,23,1990s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
3337,1994,6,June,30,1990s,2nd Semester,Spring,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
3338,1994,7,July,Unknown,1990s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3339,1994,6,June,8,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3340,1994,9,September,9,1990s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
3341,1995,6,June,15,1990s,2nd Semester,Spring,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
3342,1995,12,December,Unknown,1990s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
3343,1995,6,June,16,1990s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
3344,1995,5,May,17,1990s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3345,1995,4,April,19,1990s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3346,1995,4,April,20,1990s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
3347,1995,3,March,27,1990s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
3348,1995,7,July,5,1990s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
3349,1995,Unknown,Unknown,Unknown,1990s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
